insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (1, 'Williams and Sons''s Just Case Prototype #291', 5, 873487, 'Williams and Sons''s Just Case Prototype #291 is a luxury tv that cannot be found in your local stores! Mean later quality eye newspaper I reflect man. Personal charge night.', 'TV', 1.05, 2.81, 1.01, 'https://images.unsplash.com/photo-1691745034385-d5376238a97c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDI4MDd8&ixlib=rb-4.0.3&q=80&w=1080', 73, '1976-11-20 08:46:19', '1991-09-17 08:48:42');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (118, 'Mr. Greer''s Successful Engine Gen. 920', 5, 636346, 'Mr. Greer''s Successful Engine Gen. 920 is a luxury male sportswear that cannot be found in your local stores! Too effect learn development factor ground which. Upon civil box upon. Or green beat source sense night bill.', 'Male Sportswear', 2.58, 0.71, 1.08, 'https://images.unsplash.com/photo-1692368156443-23b8e18fb94d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODF8&ixlib=rb-4.0.3&q=80&w=1080', 53, '1979-01-05 11:15:42', '1985-04-12 18:12:27');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (119, 'Born in Taiwan: International Aside Prototype #359', 62, 429635, 'Born in Taiwan: International Aside Prototype #359 is a luxury phone accessories that cannot be found in your local stores! Tree factor mouth benefit citizen mean than. Back base foreign south big economic energy. Make first customer offer let although window manager.', 'Phone Accessories', 4.13, 1.98, 0.9, 'https://images.unsplash.com/photo-1692385818641-606483704bd8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODJ8&ixlib=rb-4.0.3&q=80&w=1080', 5, '1978-01-20 14:21:47', '1990-05-09 10:34:29');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (120, 'MediumVioletRed Happy Counter Gen. 36', 50, 649728, 'MediumVioletRed Happy Counter Gen. 36 is a luxury lamps that cannot be found in your local stores! Keep raise condition always when. Power where explain PM impact front. Receive deal worker heavy. Space its call mean first.', 'Lamps', 2.9, 0.74, 3.09, 'https://images.unsplash.com/photo-1692729577716-341e1c0a1f8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODN8&ixlib=rb-4.0.3&q=80&w=1080', 71, '1977-11-28 00:48:50', '1982-01-31 03:57:33');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (121, 'DarkRed Deep Design Prototype #440', 5, 872617, 'DarkRed Deep Design Prototype #440 is a luxury ball sports that cannot be found in your local stores! Opportunity provide at degree relate career look. Maintain simple same go detail. Guy Mr hold.', 'Ball Sports', 2.72, 3.82, 3.93, 'https://images.unsplash.com/photo-1692992258436-9e03ae4279ca?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODR8&ixlib=rb-4.0.3&q=80&w=1080', 87, '1974-12-22 12:28:24', '1989-05-09 23:34:58');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (122, 'Maroon Massive Jacket No. 99', 41, 494591, 'Maroon Massive Jacket No. 99 is a luxury bed that cannot be found in your local stores! Himself agent take reach. Range race woman involve sound perform age. Star have they he.', 'Bed', 3.97, 3.3, 3.5, 'https://images.unsplash.com/photo-1693164828110-40a11554e30f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODV8&ixlib=rb-4.0.3&q=80&w=1080', 95, '1974-02-25 22:19:39', '2012-10-06 03:51:31');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (123, 'Made in Fiji: Working Grandmother Edition 406', 71, 713193, 'Made in Fiji: Working Grandmother Edition 406 is a luxury chairs and sofas that cannot be found in your local stores! Statement mission past information investment peace. Effect which hand carry.', 'Chairs and Sofas', 4.05, 3.95, 2.87, 'https://images.unsplash.com/photo-1655846993401-651b222c97e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODZ8&ixlib=rb-4.0.3&q=80&w=1080', 70, '2006-10-06 03:06:52', '2010-08-11 20:48:31');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (124, 'Mrs. Cross''s Afraid Pause MK 21', 64, 730109, 'Mrs. Cross''s Afraid Pause MK 21 is a luxury wall decoration that cannot be found in your local stores! Couple who cut rock put guy. Best child bring management shoulder face power store. Tend vote evening near.', 'Wall Decor', 1.88, 2.84, 3.87, 'https://images.unsplash.com/photo-1692566755886-f1f3ed3d9182?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODd8&ixlib=rb-4.0.3&q=80&w=1080', 69, '1971-08-02 07:18:15', '1999-03-29 22:28:11');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (125, 'AliceBlue Funny County Gen. 649', 74, 958886, 'AliceBlue Funny County Gen. 649 is a luxury male accessories that cannot be found in your local stores! Later lead attack. After form whole various reason. Sign these hundred skill he return anything national.', 'Male Accessories', 3.35, 4.39, 2.61, 'https://images.unsplash.com/photo-1690567061013-e3b25264a8c2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODh8&ixlib=rb-4.0.3&q=80&w=1080', 16, '1987-06-11 08:37:17', '1987-10-04 13:48:17');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (126, 'Dr. Mccormick''s Total Joint Version 283', 74, 232084, 'Dr. Mccormick''s Total Joint Version 283 is a luxury floor decoration that cannot be found in your local stores! Law create real pass push paper call walk. Show degree win hold. Such rate home boy plant yet. Field region hospital ago note sell.', 'Floor Decor', 3.54, 0.48, 1.76, 'https://images.unsplash.com/photo-1692958223608-03ee3ead520a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODh8&ixlib=rb-4.0.3&q=80&w=1080', 57, '1971-06-30 15:49:59', '1976-01-23 20:47:34');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (127, 'Mrs. Flowers''s Conscious Hearing Edition 241', 52, 292197, 'Mrs. Flowers''s Conscious Hearing Edition 241 is a luxury male accessories that cannot be found in your local stores! Exactly performance would soldier direction. Growth between common one group example. Thing relate heavy image.', 'Male Accessories', 4.49, 1.13, 0.99, 'https://images.unsplash.com/photo-1691478845901-0dcfc185d07e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0ODl8&ixlib=rb-4.0.3&q=80&w=1080', 29, '2000-02-19 05:53:14', '2010-11-04 08:24:50');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (128, 'LightYellow Direct Milk No. 892', 60, 931327, 'LightYellow Direct Milk No. 892 is a luxury girl clothing and accessories that cannot be found in your local stores! Region onto cover carry like pattern threat. Section give hold sound think design born.', 'Girl Clothing', 1.63, 1.69, 2.78, 'https://images.unsplash.com/photo-1693031262676-05efcfb6a3f3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTB8&ixlib=rb-4.0.3&q=80&w=1080', 129, '2020-03-07 12:42:32', '2023-03-21 19:43:24');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (129, 'Mrs. Rich''s Active Lie Gen. 537', 33, 318517, 'Mrs. Rich''s Active Lie Gen. 537 is a luxury computer accessories that cannot be found in your local stores! Issue letter nation. Including friend deep picture serve pattern recognize. Evidence present prepare. Race mouth generation movement hear year beat.', 'Computer', 3.61, 1.58, 3.24, 'https://images.unsplash.com/photo-1691928860415-b1dcdc08a601?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTF8&ixlib=rb-4.0.3&q=80&w=1080', 53, '1981-05-01 15:39:06', '2003-01-18 19:34:17');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (130, 'Sienna Grand Person Version 801', 100, 496606, 'Sienna Grand Person Version 801 is a luxury male clothing that cannot be found in your local stores! Authority hear training real. Near administration white movement buy. Far society so method film. Do perhaps myself leave success.', 'Male Clothing', 2.55, 1.42, 1.4, 'https://images.unsplash.com/photo-1691525891769-832890088df4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTJ8&ixlib=rb-4.0.3&q=80&w=1080', 127, '1982-08-25 23:16:47', '2017-01-25 05:23:04');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (131, 'Mx. Peters''s Significant Flower Variance 213', 82, 553848, 'Mx. Peters''s Significant Flower Variance 213 is a luxury lamps that cannot be found in your local stores! Moment standard focus bed. Tough a process budget shake. Process thing threat hospital news consider. Turn artist without save.', 'Lamps', 2.7, 4.6, 1.88, 'https://images.unsplash.com/photo-1689682549873-aac75df52b55?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTR8&ixlib=rb-4.0.3&q=80&w=1080', 150, '1999-06-24 15:05:05', '2013-10-23 17:52:16');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (132, 'Vasquez-Ramirez''s Many Balance Variance 956', 34, 53740, 'Vasquez-Ramirez''s Many Balance Variance 956 is an affordably priced phone accessories that cannot be found in your local stores! Beat off give picture main. Figure soon yeah ability he fund.', 'Phone Accessories', 2.06, 3.78, 2.65, 'https://images.unsplash.com/photo-1693003408091-28ba5c2469b2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTZ8&ixlib=rb-4.0.3&q=80&w=1080', 14, '1972-08-22 16:06:01', '2001-05-15 15:28:58');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (133, 'Made in Mayotte: Regular Procedure Prototype #566', 89, 716470, 'Made in Mayotte: Regular Procedure Prototype #566 is a luxury male sportswear that cannot be found in your local stores! Exactly join worker long consumer result field. Agent at artist their speech magazine contain conference. Itself know beautiful east hand science.', 'Male Sportswear', 3.95, 3.01, 0.5, 'https://images.unsplash.com/photo-1691745871702-ee3cf930b6aa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTd8&ixlib=rb-4.0.3&q=80&w=1080', 22, '2002-05-05 12:49:45', '2019-02-18 02:13:41');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (134, 'Made in Somalia: Professional Description Edition 696', 51, 196624, 'Made in Somalia: Professional Description Edition 696 is a luxury boy clothing and accessories that cannot be found in your local stores! Support institution brother effect exactly true small. Effort often common open region military. According lawyer bed degree.', 'Boy Clothing', 4.68, 0.43, 2.77, 'https://images.unsplash.com/photo-1676914730169-ade8d85e9db7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTh8&ixlib=rb-4.0.3&q=80&w=1080', 93, '2011-06-25 19:38:46', '2013-06-26 06:18:31');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (135, 'NavajoWhite Good Perception MK 700', 75, 17273, 'NavajoWhite Good Perception MK 700 is a cheap wall decoration that cannot be found in your local stores! Statement myself long. Present page material imagine miss. Movement eight a both message six.', 'Wall Decor', 3.18, 1.36, 2.04, 'https://images.unsplash.com/photo-1693239220434-1c0976f367ed?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTh8&ixlib=rb-4.0.3&q=80&w=1080', 114, '2009-09-02 05:01:18', '2018-04-19 11:19:22');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (136, 'Farmer Ltd''s Happy Quality Prototype #747', 82, 127374, 'Farmer Ltd''s Happy Quality Prototype #747 is a luxury racket sports that cannot be found in your local stores! War bring miss number. Discussion month old too trial school front discover. Everything shake center speak stock vote.', 'Racket Sports', 0.42, 3.69, 3.69, 'https://images.unsplash.com/photo-1693407098549-5db22714f0d0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0OTl8&ixlib=rb-4.0.3&q=80&w=1080', 81, '1981-08-19 11:23:33', '1984-11-04 09:03:31');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (137, 'Rose Inc''s Smooth Appeal Variance 98', 8, 947581, 'Rose Inc''s Smooth Appeal Variance 98 is a luxury male sportswear that cannot be found in your local stores! Audience ten baby two deal. Friend senior carry discover happen we. Bill sound popular authority color.', 'Male Sportswear', 1.79, 0.18, 2.93, 'https://images.unsplash.com/photo-1691434865454-f1998e81869b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDF8&ixlib=rb-4.0.3&q=80&w=1080', 121, '1982-04-27 15:19:44', '1990-10-12 01:38:46');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (138, 'Made in Faroe Islands: Regular Gift Prototype #767', 73, 350732, 'Made in Faroe Islands: Regular Gift Prototype #767 is a luxury floor decoration that cannot be found in your local stores! Meet ok take can meeting hear up newspaper. Financial threat act red indicate. Environmental police computer college beautiful first force.', 'Floor Decor', 1.31, 1.94, 4.04, 'https://images.unsplash.com/photo-1693425819371-c569b25540be?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDJ8&ixlib=rb-4.0.3&q=80&w=1080', 100, '2003-02-13 15:25:56', '2009-12-10 06:01:14');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (139, 'Reyes, Anderson and Anthony''s Solid Contest Version 318', 52, 354679, 'Reyes, Anderson and Anthony''s Solid Contest Version 318 is a luxury wall decoration that cannot be found in your local stores! Smile wind clear old place. Animal out but white mean popular might. Raise somebody level offer choice occur. Require author wait let artist office.', 'Wall Decor', 2.31, 4.47, 2.86, 'https://images.unsplash.com/photo-1692069596939-ed2bc3a09a73?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDN8&ixlib=rb-4.0.3&q=80&w=1080', 60, '1978-10-29 19:06:12', '1987-10-09 08:18:30');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (140, 'Made in Madagascar: Weekly House Gen. 983', 82, 189045, 'Made in Madagascar: Weekly House Gen. 983 is a luxury bed that cannot be found in your local stores! Example thus seat fine. Student image suddenly character foreign over. Single particularly ready since bad ahead.', 'Bed', 4.47, 2.63, 3.97, 'https://images.unsplash.com/photo-1692385818641-606483704bd8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDR8&ixlib=rb-4.0.3&q=80&w=1080', 144, '1976-04-26 03:29:27', '2002-05-28 04:51:58');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (141, 'Mr. Thomas''s Unhappy Coach MK 485', 57, 928995, 'Mr. Thomas''s Unhappy Coach MK 485 is a luxury male accessories that cannot be found in your local stores! Wish author live officer phone should. Southern yard institution last.', 'Male Accessories', 2.92, 2.14, 4.33, 'https://images.unsplash.com/photo-1690874577118-7cc8b07cfb89?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDV8&ixlib=rb-4.0.3&q=80&w=1080', 53, '1986-07-31 13:08:54', '2008-04-25 16:47:48');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (142, 'DarkSlateGray Weekly Warning Gen. 854', 94, 123483, 'DarkSlateGray Weekly Warning Gen. 854 is a luxury chairs and sofas that cannot be found in your local stores! Hotel answer group effort PM before program. Sound whether research cup entire machine. Off gun successful television up.', 'Chairs and Sofas', 2.35, 0.28, 0.89, 'https://images.unsplash.com/photo-1691245774920-db7a913c1039?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDV8&ixlib=rb-4.0.3&q=80&w=1080', 63, '1976-01-12 21:45:47', '1981-12-29 13:04:07');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (143, 'Cyan Foreign Tax Gen. 989', 23, 444028, 'Cyan Foreign Tax Gen. 989 is a luxury racket sports that cannot be found in your local stores! Firm make great stay scientist. Recognize Democrat find another let ability. Stop test prove join have skin again.', 'Racket Sports', 1.22, 3.74, 0.35, 'https://images.unsplash.com/photo-1690812336375-829488c85418?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDZ8&ixlib=rb-4.0.3&q=80&w=1080', 112, '1990-12-24 05:56:38', '2005-07-23 08:08:24');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (144, 'MediumAquaMarine Close Face Edition 547', 66, 746360, 'MediumAquaMarine Close Face Edition 547 is a luxury phone accessories that cannot be found in your local stores! Job position thus explain music significant personal. Apply five her let new student.', 'Phone Accessories', 2.49, 4.41, 4.1, 'https://images.unsplash.com/photo-1691959381753-815d0ce8c4a7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDZ8&ixlib=rb-4.0.3&q=80&w=1080', 14, '2003-12-27 23:04:31', '2016-01-03 00:16:52');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (145, 'DarkKhaki Each Payment Edition 166', 33, 569573, 'DarkKhaki Each Payment Edition 166 is a luxury male accessories that cannot be found in your local stores! People team color his stop choice tree. Already again toward yourself involve century.', 'Male Accessories', 4.65, 3.5, 1.77, 'https://images.unsplash.com/photo-1692842717781-022ea74e2498?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDd8&ixlib=rb-4.0.3&q=80&w=1080', 89, '1980-03-20 20:37:57', '2005-09-19 23:40:02');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (146, 'Mr. Perry''s Lucky Departure Edition 574', 15, 976974, 'Mr. Perry''s Lucky Departure Edition 574 is a luxury wall decoration that cannot be found in your local stores! Police even like voice agreement clear community pretty. Back their ago sister. Beautiful issue travel off professor wife similar.', 'Wall Decor', 2.16, 4.86, 1.56, 'https://images.unsplash.com/photo-1693035644391-4ca6f078d0f3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDh8&ixlib=rb-4.0.3&q=80&w=1080', 36, '1982-07-20 00:42:09', '1997-06-14 21:03:21');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (147, 'YellowGreen Usual Pool Prototype #270', 71, 847879, 'YellowGreen Usual Pool Prototype #270 is a luxury refridgerator that cannot be found in your local stores! Together throw peace watch special. Value fear agent stop court.', 'Refridgerator', 2.07, 2.55, 1.45, 'https://images.unsplash.com/photo-1690544732518-02d5110ce233?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDh8&ixlib=rb-4.0.3&q=80&w=1080', 125, '1971-07-31 19:38:53', '1981-09-16 13:26:32');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (148, 'Dr. Allen''s Upper Alarm Variance 678', 50, 995816, 'Dr. Allen''s Upper Alarm Variance 678 is a luxury male clothing that cannot be found in your local stores! Crime evening physical certainly statement. Onto rather maintain federal traditional its.', 'Male Clothing', 4.87, 1.95, 0.27, 'https://images.unsplash.com/photo-1693087521630-cf9f3cc662ff?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDl8&ixlib=rb-4.0.3&q=80&w=1080', 124, '2001-12-05 04:44:03', '2016-05-07 11:59:57');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (149, 'Mrs. Delacruz''s Neat Option MK 975', 82, 299578, 'Mrs. Delacruz''s Neat Option MK 975 is a luxury floor decoration that cannot be found in your local stores! Girl college certainly indicate attention history democratic. Hard heart camera though shoulder him.', 'Floor Decor', 2.65, 2.64, 1.47, 'https://images.unsplash.com/photo-1692958223608-03ee3ead520a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MDl8&ixlib=rb-4.0.3&q=80&w=1080', 5, '1979-04-25 04:47:26', '1988-05-04 21:11:49');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (150, 'Mitchell-Martinez''s Helpful Book Gen. 795', 100, 577878, 'Mitchell-Martinez''s Helpful Book Gen. 795 is a luxury female clothing that cannot be found in your local stores! Beat thank free specific. Indicate form teacher summer land today. This there develop serious try.', 'Female Clothing', 2.14, 3.8, 4.89, 'https://images.unsplash.com/photo-1691493254643-1855ea6a342b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM1MTB8&ixlib=rb-4.0.3&q=80&w=1080', 87, '1991-10-01 01:46:01', '2006-04-27 17:41:14');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (151, 'Orchid Potential Refrigerator MK 173', 51, 141641, 'Orchid Potential Refrigerator MK 173 is a luxury male accessories that cannot be found in your local stores! Majority ten have. Shoulder guess little alone wall simply test drop. Walk building white prove should across.', 'Male Accessories', 0.6, 3.53, 4.77, 'https://images.unsplash.com/photo-1693292918380-7801f88515bc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTk4NTl8&ixlib=rb-4.0.3&q=80&w=1080', 49, '1990-08-11 08:51:15', '2018-12-10 05:47:08');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (152, 'Made in Guyana: Critical College Gen. 539', 38, 533110, 'Made in Guyana: Critical College Gen. 539 is a luxury male clothing that cannot be found in your local stores! Early base its us voice. Figure cell radio nearly move also. Admit consider set thus data.', 'Male Clothing', 1.82, 1.81, 3.91, 'https://images.unsplash.com/photo-1691158429271-05e8dbc80daf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTk4NjB8&ixlib=rb-4.0.3&q=80&w=1080', 51, '2014-04-02 18:41:56', '2016-03-14 15:14:50');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (153, 'Mrs. Johnson''s Beautiful Gap Edition 902', 34, 90022, 'Mrs. Johnson''s Beautiful Gap Edition 902 is a luxury computer accessories that cannot be found in your local stores! Less its financial message. Animal car walk onto reality. Sea federal always born question base give those.', 'Computer', 3.68, 3.25, 4.63, 'https://images.unsplash.com/photo-1692521840736-5ab1ed4be17c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTk4NjF8&ixlib=rb-4.0.3&q=80&w=1080', 110, '2004-01-19 01:12:27', '2011-07-17 09:49:18');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (154, 'Khaki Recent Throat Prototype #532', 99, 56418, 'Khaki Recent Throat Prototype #532 is an affordably priced female clothing that cannot be found in your local stores! Grow general sea certainly not. Morning technology interest consumer board make remain. Science sport direction idea floor.', 'Female Clothing', 2.25, 1.05, 2.79, 'https://images.unsplash.com/photo-1693520999631-6ac145c1dd15?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTk4NjF8&ixlib=rb-4.0.3&q=80&w=1080', 24, '1977-07-14 09:39:30', '1978-04-03 13:37:15');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (155, 'Born in Namibia: Suitable Duty Edition 934', 71, 512205, 'Born in Namibia: Suitable Duty Edition 934 is a luxury floor decoration that cannot be found in your local stores! Others crime southern right cup east theory. Woman sign successful show coach defense. Challenge team field believe respond study.', 'Floor Decor', 2.07, 3.63, 2.53, 'https://images.unsplash.com/photo-1690907932520-8ac437939237?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTk4NjJ8&ixlib=rb-4.0.3&q=80&w=1080', 51, '1990-01-15 06:16:16', '2014-08-20 19:46:11');
